Node A Name,Node B Name,Node A ID,Node B ID
Dynamo.Nodes.DSModelElementsSelection,Revit.Elements.Element.GetParameterValueByName@string,e11752332cba4a718bda32879b54f9e6,01b43571dce24dd9b801501def8c6288
CoreNodeModels.Watch,CoreNodeModels.CreateList,74f41a6e78034c378a6e6f9b5d69f501,9ade3490bf754918a829b5b547302cb2
Revit.Elements.Element.GetParameterValueByName@string,CoreNodeModels.Watch,2fb3e19c3689476a9da5e6395ba3e5e1,74f41a6e78034c378a6e6f9b5d69f501
CoreNodeModels.Input.StringInput,Revit.Elements.Element.GetParameterValueByName@string,e62b22e2a5ae4b21b6f8b9771acd717c,2fb3e19c3689476a9da5e6395ba3e5e1
CoreNodeModels.Watch,CoreNodeModels.CreateList,afcee1bc1d2248b5b6d4da284789b4da,9ade3490bf754918a829b5b547302cb2
Revit.Elements.Element.GetParameterValueByName@string,CoreNodeModels.Watch,71b9f0bc9f654a728ddc902ff6a97f46,afcee1bc1d2248b5b6d4da284789b4da
CoreNodeModels.Input.StringInput,Revit.Elements.Element.GetParameterValueByName@string,1d818d79cdad429fa56d60956b633ca2,71b9f0bc9f654a728ddc902ff6a97f46
CoreNodeModels.Watch,CoreNodeModels.CreateList,e5032d0960a5487ca8830a4c34934d9a,9ade3490bf754918a829b5b547302cb2
CoreNodeModels.Watch,CoreNodeModels.CreateList,e5032d0960a5487ca8830a4c34934d9a,91eb0da6de5c4e7f99a757f8bf8aba96
Revit.Elements.Element.GetParameterValueByName@string,CoreNodeModels.Watch,4a9c6da9ef384b9b9fa97c09c349807b,e5032d0960a5487ca8830a4c34934d9a
CoreNodeModels.Input.StringInput,Revit.Elements.Element.GetParameterValueByName@string,43c7bce423e54df79ee18a187074897c,4a9c6da9ef384b9b9fa97c09c349807b
CoreNodeModels.Watch,CoreNodeModels.CreateList,632b811a206b4ac89605a640dcf82b2f,9ade3490bf754918a829b5b547302cb2
CoreNodeModels.Watch,CoreNodeModels.CreateList,632b811a206b4ac89605a640dcf82b2f,9afae3659b1d41c5b258e0036a336000
Revit.Elements.Element.GetParameterValueByName@string,CoreNodeModels.Watch,01b43571dce24dd9b801501def8c6288,632b811a206b4ac89605a640dcf82b2f
CoreNodeModels.Input.StringInput,Revit.Elements.Element.GetParameterValueByName@string,eacd1b304da44dd485fe788c91fc7d15,01b43571dce24dd9b801501def8c6288
CoreNodeModels.CreateList,DSCore.List.Transpose@var[]..[],9ade3490bf754918a829b5b547302cb2,db067dc59e0147bda0cf858b0da3fc97
DSCore.List.Transpose@var[]..[],DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,db067dc59e0147bda0cf858b0da3fc97,74aaea7e6e4546088068f93bcfc61ff2
CoreNodeModels.Input.Filename,DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,7b6b5d72d7d14e099b381de5168a3069,74aaea7e6e4546088068f93bcfc61ff2
CoreNodeModels.Input.DoubleInput,DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,cbd4429402e142b79bded1a47f674e8c,74aaea7e6e4546088068f93bcfc61ff2
CoreNodeModels.Input.DoubleInput,DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,cbd4429402e142b79bded1a47f674e8c,74aaea7e6e4546088068f93bcfc61ff2
CoreNodeModels.Input.StringInput,DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,3609df1c992c4957b9d02bc6fec50288,74aaea7e6e4546088068f93bcfc61ff2
CoreNodeModels.Input.StringInput,DSOffice.Data.ImportExcel@var_string_bool_bool,3609df1c992c4957b9d02bc6fec50288,c692d78907aa4d9ebaa4244cb92c20e4
CoreNodeModels.Input.BoolSelector,DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,976b616fdd9a47d0ab656dff1b1e3cae,74aaea7e6e4546088068f93bcfc61ff2
DSOffice.Data.ImportExcel@var_string_bool_bool,DSCore.List.Transpose@var[]..[],c692d78907aa4d9ebaa4244cb92c20e4,b76189ba8c4a49dd875ddc88e806d5df
CoreNodeModels.Input.FileObject,DSOffice.Data.ImportExcel@var_string_bool_bool,64296a1343a34d78a59d5174f9dcbdac,c692d78907aa4d9ebaa4244cb92c20e4
CoreNodeModels.Input.BoolSelector,DSOffice.Data.ImportExcel@var_string_bool_bool,756eadc3d9a14e759f15ad2ed3f03058,c692d78907aa4d9ebaa4244cb92c20e4
DSCore.List.Transpose@var[]..[],DSCore.List.GetItemAtIndex@var[]..[]_int,b76189ba8c4a49dd875ddc88e806d5df,032d6f78041b4d3bba296768d9c16eea
DSCore.List.Transpose@var[]..[],DSCore.List.GetItemAtIndex@var[]..[]_int,b76189ba8c4a49dd875ddc88e806d5df,a2d2a3d30ff14eaaa120993bca904c53
DSCore.List.GetItemAtIndex@var[]..[]_int,Revit.Elements.Element.SetParameterByName@string_var,a2d2a3d30ff14eaaa120993bca904c53,d625ac5a20cd40ab88760f2266110977
DSCore.List.GetItemAtIndex@var[]..[]_int,Revit.Elements.Element.SetParameterByName@string_var,032d6f78041b4d3bba296768d9c16eea,1ef2f7c4a2ac4b159e2e304a633f2ac9
CoreNodeModels.Input.DoubleInput,DSCore.List.GetItemAtIndex@var[]..[]_int,9da96e1acd794819b969463cec44a289,032d6f78041b4d3bba296768d9c16eea
CoreNodeModels.Input.DoubleInput,DSCore.List.GetItemAtIndex@var[]..[]_int,bca652c79a7e4fecb02d9d79f813523e,a2d2a3d30ff14eaaa120993bca904c53
CoreNodeModels.Input.StringInput,Revit.Elements.Element.SetParameterByName@string_var,615be544b0294bc59252d3396823fac6,1ef2f7c4a2ac4b159e2e304a633f2ac9
CoreNodeModels.Input.StringInput,Revit.Elements.Element.SetParameterByName@string_var,dd07dbb510864161a962ea9544b8b03c,d625ac5a20cd40ab88760f2266110977
DSCore.Math.Sum@double[],/@var[]..[]_var[]..[],b5b8be87676947c48a5cc2d7c0af965e,ab84b72bd6754671b106d73f0f4fe7f8
GetValues@var[]..[],DSCore.Math.Sum@double[],002ea4d8c7664a6dbb9e8ac970bcf50d,b5b8be87676947c48a5cc2d7c0af965e
CoreNodeModels.CreateList,GetValues@var[]..[],9afae3659b1d41c5b258e0036a336000,002ea4d8c7664a6dbb9e8ac970bcf50d
DSCore.Math.Sum@double[],/@var[]..[]_var[]..[],4cb1e5c2bca844f59e82c59da0f2269b,ab84b72bd6754671b106d73f0f4fe7f8
GetValues@var[]..[],DSCore.Math.Sum@double[],fb8cb26f85634ef09470123e713c763e,4cb1e5c2bca844f59e82c59da0f2269b
CoreNodeModels.CreateList,GetValues@var[]..[],91eb0da6de5c4e7f99a757f8bf8aba96,fb8cb26f85634ef09470123e713c763e
/@var[]..[]_var[]..[],CoreNodeModels.CreateList,ab84b72bd6754671b106d73f0f4fe7f8,9ade3490bf754918a829b5b547302cb2
DSCore.List.MaximumItem@var[],==@var[]..[]_var[]..[],a0723159a25b4d13a42ea515c60dd1b4,0c5ed089d99d4f5baac9c84d5bfc8060
Autodesk.DesignScript.Geometry.Vector.Length,DSCore.List.MaximumItem@var[],708547829d1c4819acb9f43c8c1ca847,a0723159a25b4d13a42ea515c60dd1b4
Autodesk.DesignScript.Geometry.Vector.Length,==@var[]..[]_var[]..[],708547829d1c4819acb9f43c8c1ca847,0c5ed089d99d4f5baac9c84d5bfc8060
==@var[]..[]_var[]..[],DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],0c5ed089d99d4f5baac9c84d5bfc8060,f692c4aa0dce4274a6dd4c4d19286128
Autodesk.DesignScript.Geometry.Vector.Reverse,Dynamo.Graph.Nodes.CodeBlockNodeModel,c1cd85a51a7543f4a84bd9a2426cf35c,e7c2d8666edd4fd586f6ccd10e593213
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],Dynamo.Graph.Nodes.CodeBlockNodeModel,f692c4aa0dce4274a6dd4c4d19286128,f7aa5e66b1754928aa767b128b42d0af
Autodesk.DesignScript.Geometry.Curve.Length,==@var[]..[]_var[]..[],c07c6148db36490480ee6b7a533f6877,b32e038f50b14063bc8a8af929ca7946
Autodesk.DesignScript.Geometry.Curve.StartPoint,Autodesk.DesignScript.Geometry.Geometry.DistanceTo@Autodesk.DesignScript.Geometry.Geometry,8979ac8dea0f4a9fa5a699ea870dfbf2,948944124d7c4b8aa24481c1667dda14
Autodesk.DesignScript.Geometry.Curve.EndPoint,Autodesk.DesignScript.Geometry.Geometry.DistanceTo@Autodesk.DesignScript.Geometry.Geometry,da7e9d840aa749298b9e61079fa642be,948944124d7c4b8aa24481c1667dda14
Autodesk.DesignScript.Geometry.Geometry.DistanceTo@Autodesk.DesignScript.Geometry.Geometry,==@var[]..[]_var[]..[],948944124d7c4b8aa24481c1667dda14,b32e038f50b14063bc8a8af929ca7946
==@var[]..[]_var[]..[],DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b32e038f50b14063bc8a8af929ca7946,8ca98c70aaa94a848225538bb6b7c737
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],Autodesk.DesignScript.Geometry.Vector.Length,8ca98c70aaa94a848225538bb6b7c737,708547829d1c4819acb9f43c8c1ca847
Dynamo.Graph.Nodes.CodeBlockNodeModel,CoreNodeModels.Watch,e7c2d8666edd4fd586f6ccd10e593213,d0017c498bdb4f838f5c5d07fef1ab2d
Dynamo.Graph.Nodes.CodeBlockNodeModel,Revit.Elements.Element.SetParameterByName@string_var,e7c2d8666edd4fd586f6ccd10e593213,27c5bc968b64461dbb0ebccd26443542
CoreNodeModels.HigherOrder.Map,Dynamo.Graph.Nodes.CodeBlockNodeModel,35eb9a7cbfc14b638752fe0d52ea2a26,e7c2d8666edd4fd586f6ccd10e593213
DSRevitNodesUI.FamilyTypes,Dynamo.Graph.Nodes.CodeBlockNodeModel,54abc84727d34f93a09ff16061fad06b,e7c2d8666edd4fd586f6ccd10e593213
DSCore.List.Count@var[]..[],CoreNodeModels.HigherOrder.Map,0b80f8021bc14d2d882368af4db82820,35eb9a7cbfc14b638752fe0d52ea2a26
CoreNodeModels.Input.DoubleSlider,Dynamo.Graph.Nodes.CodeBlockNodeModel,b2cb51bacf5d435a89917d01797bd2ce,e7c2d8666edd4fd586f6ccd10e593213
Autodesk.DesignScript.Geometry.Curve.NormalAtParameter@double,Autodesk.DesignScript.Geometry.Vector.Reverse,22395a3e93e84407a42bdb0067fd4259,c1cd85a51a7543f4a84bd9a2426cf35c
Autodesk.DesignScript.Geometry.Curve.Length,Dynamo.Graph.Nodes.CodeBlockNodeModel,ea51edef918f4f21b3ab36574b9ec134,aab92264922a4eddbd5c58c0c89dcd4e
Dynamo.Graph.Nodes.CodeBlockNodeModel,Autodesk.DesignScript.Geometry.Curve.NormalAtParameter@double,aab92264922a4eddbd5c58c0c89dcd4e,22395a3e93e84407a42bdb0067fd4259
Dynamo.Graph.Nodes.CodeBlockNodeModel,Autodesk.DesignScript.Geometry.Curve.PointAtSegmentLength@double,aab92264922a4eddbd5c58c0c89dcd4e,dfcb545f0d80415693cf8b2a4aba2960
Autodesk.DesignScript.Geometry.Curve.PointAtSegmentLength@double,CoreNodeModels.HigherOrder.Map,dfcb545f0d80415693cf8b2a4aba2960,35eb9a7cbfc14b638752fe0d52ea2a26
Autodesk.DesignScript.Geometry.Curve.PointAtSegmentLength@double,Dynamo.Graph.Nodes.CodeBlockNodeModel,dfcb545f0d80415693cf8b2a4aba2960,e7c2d8666edd4fd586f6ccd10e593213
Dynamo.Graph.Nodes.CodeBlockNodeModel,Autodesk.DesignScript.Geometry.Curve.NormalAtParameter@double,f7aa5e66b1754928aa767b128b42d0af,22395a3e93e84407a42bdb0067fd4259
Dynamo.Graph.Nodes.CodeBlockNodeModel,Autodesk.DesignScript.Geometry.Curve.Length,f7aa5e66b1754928aa767b128b42d0af,ea51edef918f4f21b3ab36574b9ec134
Dynamo.Graph.Nodes.CodeBlockNodeModel,Autodesk.DesignScript.Geometry.Curve.PointAtSegmentLength@double,f7aa5e66b1754928aa767b128b42d0af,dfcb545f0d80415693cf8b2a4aba2960
CoreNodeModels.Input.DoubleSlider,Dynamo.Graph.Nodes.CodeBlockNodeModel,6cac0552e0c64c169fb56e4bff09aecf,e7c2d8666edd4fd586f6ccd10e593213
CoreNodeModels.Input.DoubleSlider,Revit.Elements.Element.SetParameterByName@string_var,0b115d2ce8e34ea5bc75a4eaaa46be7b,27c5bc968b64461dbb0ebccd26443542
CoreNodeModels.Input.DoubleSlider,Dynamo.Graph.Nodes.CodeBlockNodeModel,d3371e6dc5aa4128ba458860bb7fcb28,aab92264922a4eddbd5c58c0c89dcd4e
Revit.Elements.Element.SetParameterByName@string_var,CoreNodeModels.Watch,27c5bc968b64461dbb0ebccd26443542,ffc78498eb3b45dabff34022e6e44b99
Dynamo.Graph.Nodes.CodeBlockNodeModel,Revit.Elements.Element.SetParameterByName@string_var,d951bfdbfe72454c9ece0b0b35732be0,27c5bc968b64461dbb0ebccd26443542
DSCore.List.IsEmpty@var[]..[],DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b921acd311c448c1b6734055fff78aab,62a767e254f84d9c82036f8f7e63f0b1
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],Dynamo.Graph.Nodes.CodeBlockNodeModel,62a767e254f84d9c82036f8f7e63f0b1,e7c2d8666edd4fd586f6ccd10e593213
DSCore.List.Clean@var[]..[]_bool,Dynamo.Graph.Nodes.CodeBlockNodeModel,c699bafe60e14b8cac62760a10698004,e7c2d8666edd4fd586f6ccd10e593213
9de38788-dc20-4d2c-a0e7-ff577538488a,DSCore.List.Clean@var[]..[]_bool,e7b99f30b5094b39ad6f565c27080902,c699bafe60e14b8cac62760a10698004
CoreNodeModels.Input.BoolSelector,DSCore.List.Clean@var[]..[]_bool,86907822ca7546989bd6cd1dfed35f62,c699bafe60e14b8cac62760a10698004
CoreNodeModels.Input.BoolSelector,DSCore.List.Clean@var[]..[]_bool,86907822ca7546989bd6cd1dfed35f62,7efe3def62a04d61b41ac3214dacacc6
DSCore.List.Clean@var[]..[]_bool,Dynamo.Graph.Nodes.CodeBlockNodeModel,7efe3def62a04d61b41ac3214dacacc6,e7c2d8666edd4fd586f6ccd10e593213
DSCore.List.Clean@var[]..[]_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],7efe3def62a04d61b41ac3214dacacc6,8ca98c70aaa94a848225538bb6b7c737
DSCore.List.Clean@var[]..[]_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],7efe3def62a04d61b41ac3214dacacc6,f692c4aa0dce4274a6dd4c4d19286128
DSCore.List.Clean@var[]..[]_bool,Autodesk.DesignScript.Geometry.Curve.Length,7efe3def62a04d61b41ac3214dacacc6,c07c6148db36490480ee6b7a533f6877
DSCore.List.Clean@var[]..[]_bool,Autodesk.DesignScript.Geometry.Curve.StartPoint,7efe3def62a04d61b41ac3214dacacc6,8979ac8dea0f4a9fa5a699ea870dfbf2
DSCore.List.Clean@var[]..[]_bool,Autodesk.DesignScript.Geometry.Curve.EndPoint,7efe3def62a04d61b41ac3214dacacc6,da7e9d840aa749298b9e61079fa642be
affdb898-d7fc-43f3-9a38-f018ef2c2273,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],cbf380e56dec4404922b95ac6486c3ff,62a767e254f84d9c82036f8f7e63f0b1
affdb898-d7fc-43f3-9a38-f018ef2c2273,9de38788-dc20-4d2c-a0e7-ff577538488a,cbf380e56dec4404922b95ac6486c3ff,e7b99f30b5094b39ad6f565c27080902
affdb898-d7fc-43f3-9a38-f018ef2c2273,fb07f5d8-94b8-4985-bf2f-a54fe832aa66,cbf380e56dec4404922b95ac6486c3ff,4615b368b06f4f43bf159ef4b3b89a4e
fb07f5d8-94b8-4985-bf2f-a54fe832aa66,DSCore.List.IsEmpty@var[]..[],4615b368b06f4f43bf159ef4b3b89a4e,b921acd311c448c1b6734055fff78aab
fb07f5d8-94b8-4985-bf2f-a54fe832aa66,DSCore.List.Clean@var[]..[]_bool,4615b368b06f4f43bf159ef4b3b89a4e,7efe3def62a04d61b41ac3214dacacc6
Dynamo.Graph.Nodes.CodeBlockNodeModel,==@var[]..[]_var[]..[],49e5f0f63a9a4f3f9d3e4e87c204d49c,f58796d8bfd34de3a934f248ebf22e15
1db71931-aac7-4e82-b5b8-5c7bcf16332f,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b0adfdfb226249ffa7cc5b6daed4aaaf,88de44b1ad8b425dacde34da56e88c83
1db71931-aac7-4e82-b5b8-5c7bcf16332f,==@var[]..[]_var[]..[],9b1167a9ae364b328999b04368788304,f58796d8bfd34de3a934f248ebf22e15
CoreNodeModels.Input.StringInput,1db71931-aac7-4e82-b5b8-5c7bcf16332f,2cccb2390d4d4fc5b5f0641f990e91ca,b0adfdfb226249ffa7cc5b6daed4aaaf
CoreNodeModels.Input.StringInput,1db71931-aac7-4e82-b5b8-5c7bcf16332f,6713f53716ac47c097446e33e8d694fc,9b1167a9ae364b328999b04368788304
==@var[]..[]_var[]..[],DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],f58796d8bfd34de3a934f248ebf22e15,88de44b1ad8b425dacde34da56e88c83
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],archilab.Revit.Selection.Select.ByElementId@var,88de44b1ad8b425dacde34da56e88c83,c23fd434e93643b99b0f09db150506af
a8b0f382-e8bc-4198-93af-a93c1afcf265,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b63ea965728a4f6595f5b0ada9630bab,1cb4b763c4cd47fb99d677a3bb8c89b5
a8b0f382-e8bc-4198-93af-a93c1afcf265,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b63ea965728a4f6595f5b0ada9630bab,8ffc04d06efe46da813d377f573a7d3d
a8b0f382-e8bc-4198-93af-a93c1afcf265,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b63ea965728a4f6595f5b0ada9630bab,df89019f3673447d902ec7cbc71c4f73
a8b0f382-e8bc-4198-93af-a93c1afcf265,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b63ea965728a4f6595f5b0ada9630bab,87ea9771ac1142bbb9e0ca2350e342d1
a8b0f382-e8bc-4198-93af-a93c1afcf265,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],b63ea965728a4f6595f5b0ada9630bab,46261e007d7a4c66b64c3ae91c0bf103
a8b0f382-e8bc-4198-93af-a93c1afcf265,Revit.Elements.Element.SetParameterByName@string_var,b63ea965728a4f6595f5b0ada9630bab,b503d292704a4bd4afee91147d45efb2
a8b0f382-e8bc-4198-93af-a93c1afcf265,Revit.Elements.Element.SetParameterByName@string_var,b63ea965728a4f6595f5b0ada9630bab,c54ab53506714b388b46913487253e81
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,b0adfdfb226249ffa7cc5b6daed4aaaf
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,9b1167a9ae364b328999b04368788304
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,0219d71cbe834ed59e8a6748428a2382
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,4eee8b0f7c264b4c874371813c6ee882
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,b411c7725ebd472496b97c20140d4f21
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,4691617093c44399a2eae93e99083aba
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,9ea87c1d0fea4464a155c7522e1ec8ef
b223cace-86e4-435e-8e6c-94a60e29ecb6,1db71931-aac7-4e82-b5b8-5c7bcf16332f,53e88a8dd4814f68b606214fd3f0a71b,1e5157beca244490aefa0e872eb421a9
9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,5c6eba64-17ff-4764-9134-0afcdb6716a4,662f14de44904c419280b81ff3b7bdcd,5d8306bf06c24aafa37cf35294ea646c
CoreNodeModels.Input.BoolSelector,9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,a61f146ca8a24d4a930559477bcd9d9c,662f14de44904c419280b81ff3b7bdcd
CoreNodeModels.Input.BoolSelector,9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,a61f146ca8a24d4a930559477bcd9d9c,b51c2292d6b94fd68f33615ef472162f
5c6eba64-17ff-4764-9134-0afcdb6716a4,b223cace-86e4-435e-8e6c-94a60e29ecb6,5d8306bf06c24aafa37cf35294ea646c,53e88a8dd4814f68b606214fd3f0a71b
219697d9-d6eb-4f4a-97d6-1fc8acac27a7,9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,a362ee84145449b293b4a77c9ad78297,662f14de44904c419280b81ff3b7bdcd
CoreNodeModels.Input.Filename,219697d9-d6eb-4f4a-97d6-1fc8acac27a7,003147e2a6794e11a4f6656806cb8318,a362ee84145449b293b4a77c9ad78297
Dynamo.Graph.Nodes.CodeBlockNodeModel,219697d9-d6eb-4f4a-97d6-1fc8acac27a7,6d117446f2ae4d0681e583290df658aa,a362ee84145449b293b4a77c9ad78297
1db71931-aac7-4e82-b5b8-5c7bcf16332f,==@var[]..[]_var[]..[],0219d71cbe834ed59e8a6748428a2382,823219be3e844f6cad3feb6103c5d573
CoreNodeModels.Input.StringInput,1db71931-aac7-4e82-b5b8-5c7bcf16332f,51bca69aaa784164a367b4e29b2aef5f,0219d71cbe834ed59e8a6748428a2382
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],c3a36eb7-8fe8-4417-b31e-ccc9fded769b,1cb4b763c4cd47fb99d677a3bb8c89b5,fc7f6d58d3a042fcaf39b62434161421
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],c3a36eb7-8fe8-4417-b31e-ccc9fded769b,1cb4b763c4cd47fb99d677a3bb8c89b5,fc7f6d58d3a042fcaf39b62434161421
==@var[]..[]_var[]..[],DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],823219be3e844f6cad3feb6103c5d573,1cb4b763c4cd47fb99d677a3bb8c89b5
Dynamo.Graph.Nodes.CodeBlockNodeModel,==@var[]..[]_var[]..[],41c16450df754d21a099b7803b4193b0,823219be3e844f6cad3feb6103c5d573
9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,DSCore.List.GetItemAtIndex@var[]..[]_int,b51c2292d6b94fd68f33615ef472162f,cc358e1eba7546879d1cb2f580687d90
9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,DSCore.List.GetItemAtIndex@var[]..[]_int,b51c2292d6b94fd68f33615ef472162f,62e1125f33734ca580e70dcaa5b3c187
9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,DSCore.List.GetItemAtIndex@var[]..[]_int,b51c2292d6b94fd68f33615ef472162f,fa77aecdd4704d908e6c41a5b0594f4e
9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,DSCore.List.GetItemAtIndex@var[]..[]_int,b51c2292d6b94fd68f33615ef472162f,3e957e712cdc45f7bdaa732d7a8dc5a0
9fbd05c0-ec1f-4bd3-bf37-969a1552eab8,DSCore.List.GetItemAtIndex@var[]..[]_int,b51c2292d6b94fd68f33615ef472162f,666737d7f6eb4d8eaaa8dee8b89f7cf3
Dynamo.Graph.Nodes.CodeBlockNodeModel,c3a36eb7-8fe8-4417-b31e-ccc9fded769b,2b2b924bc9164af895031c94e42c0cc0,fc7f6d58d3a042fcaf39b62434161421
c3a36eb7-8fe8-4417-b31e-ccc9fded769b,CoreNodeModels.CreateList,fc7f6d58d3a042fcaf39b62434161421,437402e04e164436be6b02db78c8e90b
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],c3a36eb7-8fe8-4417-b31e-ccc9fded769b,8ffc04d06efe46da813d377f573a7d3d,bd5c57a0ae5b448eaab94bd89ce66066
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],c3a36eb7-8fe8-4417-b31e-ccc9fded769b,8ffc04d06efe46da813d377f573a7d3d,bd5c57a0ae5b448eaab94bd89ce66066
==@var[]..[]_var[]..[],DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],fa177d6e53b44a4591c7535b544ff89b,8ffc04d06efe46da813d377f573a7d3d
Dynamo.Graph.Nodes.CodeBlockNodeModel,==@var[]..[]_var[]..[],c7839c847f824644945a4d33ad58aa80,fa177d6e53b44a4591c7535b544ff89b
1db71931-aac7-4e82-b5b8-5c7bcf16332f,==@var[]..[]_var[]..[],4eee8b0f7c264b4c874371813c6ee882,fa177d6e53b44a4591c7535b544ff89b
CoreNodeModels.Input.StringInput,1db71931-aac7-4e82-b5b8-5c7bcf16332f,6afb0f769c594c27a314c84f2b2098fa,4eee8b0f7c264b4c874371813c6ee882
c3a36eb7-8fe8-4417-b31e-ccc9fded769b,CoreNodeModels.CreateList,bd5c57a0ae5b448eaab94bd89ce66066,437402e04e164436be6b02db78c8e90b
Dynamo.Graph.Nodes.CodeBlockNodeModel,Revit.Elements.Element.SetParameterByName@string_var,390c8d779a114eee86864886f554b5ef,01032842a3984b21bf4b7bc2e64429f2
