Node A Name,Node B Name,Node A ID,Node B ID
DSCore.String.Contains@string_string_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],0182ed5d886242dea9d1f8cfc9361c4d,bd19bc9f491f4cf281f2cad2e9beca6a
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],Revit.Elements.Element.SetParameterByName@string_var,0d870fe070a0481eaf2af9b3188d1973,8be6785d99554bb7b533118793a0b09c
DSCore.String.Contains@string_string_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],f6e79939397f4cb98815f1e90e783123,0d870fe070a0481eaf2af9b3188d1973
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],Revit.Elements.Element.SetParameterByName@string_var,11448f832aa1425f9baffad3b5fb27b8,1dd88b7e698b40db887ddccf14c1e706
DSCore.String.Contains@string_string_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],206a91da8fb14dfe956e316fbdc5714c,11448f832aa1425f9baffad3b5fb27b8
DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],Revit.Elements.Element.SetParameterByName@string_var,9c90bb05eee64a679b793383811cec3f,3881b24ed02a49aeb4ee58f2323d1052
DSCore.String.Contains@string_string_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],4af500877e9746d887e9ee2a5a80818d,9c90bb05eee64a679b793383811cec3f
Revit.Elements.CurveElement.Curve,Autodesk.DesignScript.Geometry.Curve.PointsAtEqualSegmentLength@int,f92c5894967e42aeb6d8b2bd0f92291b,e85495584e96474980de27a49a4526f3
Autodesk.DesignScript.Geometry.Curve.PointsAtEqualSegmentLength@int,DSCore.List.FirstItem@var[]..[],e85495584e96474980de27a49a4526f3,1b894202f71845eda105de045d6c5646
Autodesk.DesignScript.Geometry.Geometry.BoundingBox,Autodesk.DesignScript.Geometry.BoundingBox.Contains@Autodesk.DesignScript.Geometry.Point,c7d4afc9e8de438a9ef28d69838f7356,3d266a6037f24fe3b9a7ecda77890f3b
DSCore.List.Flatten@var[]..[]_int,DSCore.List.UniqueItems@var[]..[],1814025ab13b4286a8d1c7d97b25bcd6,4cf8ce1900e442d8a40ac70b3a3d4495
ee585799-3d67-4bed-a135-b7b0ce52b916,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],be9f6f4130334e26b55513e4a6d4d1ea,30ceea0049b64662b87deb403a2ab5d1
DSCore.List.AddItemToFront@var[]..[]_var[]..[],DSOffice.Data.ExportExcel@string_string_int_int_var[][]_bool,71a9115cb8b444d8b51c5115781de96b,7d145ce7bb754c989200a339fc066288
DSCore.List.AddItemToEnd@var[]..[]_var[]..[],DSCore.List.AddItemToFront@var[]..[]_var[]..[],cf1f8b273e454b3a9d14bfa811677098,71a9115cb8b444d8b51c5115781de96b
DSCore.String.Contains@string_string_bool,DSCore.List.FilterByBoolMask@var[]..[]_var[]..[],d9c5811088fc42f185419f73331a9775,f8f81e688d3340d1a83af9dd8c984bda
Revit.Elements.Element.GetParameterValueByName@string,DSCore.String.Contains@string_string_bool,9f3e64791e4e4cf6aa0bd90e4500c5b7,d9c5811088fc42f185419f73331a9775
Revit.Elements.Element.Geometry,DSCore.List.Flatten@var[]..[]_int,df43ff465d204a3b9e6ff4ca86ecf341,7be9826db3bf459bb25365317712144a
DSCore.Math.Sum@double[],a5b05205-fae4-42bf-96ad-e15977ceda1f,af56e3caa3d4473fb658f6b1b9c87574,db9a79014ec045b6bbf6ad0d6033908e
DSCore.List.Flatten@var[]..[]_int,DSCore.Math.Sum@double[],6a9259bdb1ac45288d4091e56b3469fb,af56e3caa3d4473fb658f6b1b9c87574
DSCore.List.Flatten@var[]..[]_int,50e22237-070c-450a-88b9-bd049058209b,7be9826db3bf459bb25365317712144a,e44ed95d04b640bb8eb7f6b9eedebca3
50e22237-070c-450a-88b9-bd049058209b,DSCore.List.Flatten@var[]..[]_int,e44ed95d04b640bb8eb7f6b9eedebca3,be2954801f3b49c8b5aa69359a720cfb
DSCore.List.Flatten@var[]..[]_int,Autodesk.DesignScript.Geometry.Solid.ByUnion@Autodesk.DesignScript.Geometry.Solid[],be2954801f3b49c8b5aa69359a720cfb,026b9687dc454ab09672ff529a023203
DSCore.List.Flatten@var[]..[]_int,268c3e45-41fa-4d94-a91c-1a45a41b45aa,93f405920df74b0b85e1e30d0ee92082,d4592c59f9694796985db46fc3ee4097
Autodesk.DesignScript.Geometry.Point.ByCoordinates@double_double_double,Autodesk.DesignScript.Geometry.Line.ByStartPointEndPoint@Autodesk.DesignScript.Geometry.Point_Autodesk.DesignScript.Geometry.Point,8ec740b7e8ea49b69c57ee9586be8e08,c8f30194a3ba49f29ad8e4ec1ebf000f
Autodesk.DesignScript.Geometry.Point.ByCoordinates@double_double_double,Autodesk.DesignScript.Geometry.Line.ByStartPointEndPoint@Autodesk.DesignScript.Geometry.Point_Autodesk.DesignScript.Geometry.Point,d3a5479f11414a2286e7cad7d59364ac,c8f30194a3ba49f29ad8e4ec1ebf000f
